state	year	name	type	city	county	district	enroll	mmr	overall	xrel	xmed	xper
California	2018-19	Martin Luther King	Public	Seaside	Monterey	NA	81	98	98	NA	2	NA
California	2018-19	Martin Luther King Elementary	Public	Compton	Los Angeles	NA	73	98	97	NA	NA	NA
California	2018-19	Martin Luther King Jr. Elementary	Public	El Centro	Imperial	NA	68	98	98	NA	2	NA
California	2018-19	Mary B. Lewis Elementary	Public	Bloomington	San Bernardino	NA	96	98	98	NA	2	NA
California	2018-19	Mary E. Silveira Elementary	Public	San Rafael	Marin	NA	86	98	98	NA	2	NA
California	2018-19	Mary Farmar Elementary	Public	Benicia	Solano	NA	74	98	97	NA	NA	NA
California	2018-19	Mary Lou Dieterich Elementary	Public	Modesto	Stanislaus	NA	98	98	96	NA	2	NA
California	2018-19	Marylin Avenue Elementary	Public	Livermore	Alameda	NA	69	98	98	NA	2	NA
California	2018-19	Mater Dei Juan Diego Academy	Private	Chula Vista	San Diego	NA	68	98	96	NA	NA	NA
California	2018-19	Mathew J Brletic Elementary	Public	Parlier	Fresno	NA	76	98	98	NA	2	NA
California	2018-19	Matthew Turner Elementary	Public	Benicia	Solano	NA	95	98	98	NA	2	NA
California	2018-19	Maxson Elementary	Public	El Monte	Los Angeles	NA	80	98	98	NA	2	NA
California	2018-19	Maya Lin	Public	Alameda	Alameda	NA	74	98	97	NA	NA	NA
California	2018-19	Mayall Street Elementary	Public	North Hills	Los Angeles	NA	88	98	98	NA	2	NA
California	2018-19	Mayfield Junior	Private	Pasadena	Los Angeles	NA	56	98	98	NA	2	NA
California	2018-19	Mayo Elementary	Public	Compton	Los Angeles	NA	94	98	98	NA	2	NA
California	2018-19	Mccord Elementary	Public	Orange Cove	Fresno	NA	78	98	98	NA	2	NA
California	2018-19	Mckevett Elementary	Public	Santa Paula	Ventura	NA	56	98	98	NA	2	NA
California	2018-19	Mckinley	Public	Pasadena	Los Angeles	NA	75	98	97	NA	NA	NA
California	2018-19	Mckinley Elementary	Public	Long Beach	Los Angeles	NA	119	98	92	NA	NA	NA
California	2018-19	Mckinley Elementary	Public	San Diego	San Diego	NA	112	98	98	NA	1	NA
California	2018-19	Mckinley Elementary	Public	San Leandro	Alameda	NA	98	98	98	NA	2	NA
California	2018-19	Mckinley Elementary	Public	El Centro	Imperial	NA	50	98	98	NA	2	NA
California	2018-19	Mckinley Elementary	Public	Compton	Los Angeles	NA	52	98	98	NA	2	NA
California	2018-19	Mckinley Elementary	Public	Redlands	San Bernardino	NA	68	98	97	NA	NA	NA
California	2018-19	Mckinley Elementary	Public	San Francisco	San Francisco	NA	55	98	98	NA	2	NA
California	2018-19	Mckinley Elementary	Public	Stockton	San Joaquin	NA	69	98	97	NA	1	NA
California	2018-19	Mckinley Elementary	Public	Tracy	San Joaquin	NA	94	98	98	NA	2	NA
California	2018-19	Mckinnon	Public	Salinas	Monterey	NA	60	98	98	NA	2	NA
California	2018-19	Mcmanus John A. Elementary	Public	Chico	Butte	NA	95	98	98	NA	2	NA
California	2018-19	Mcpherson Elementary	Public	Napa	Napa	NA	58	98	98	NA	2	NA
California	2018-19	Mcpherson Magnet	Public	Orange	Orange	NA	88	98	98	NA	2	NA
California	2018-19	Mcswain Elementary	Public	Merced	Merced	NA	118	98	96	NA	NA	NA
California	2018-19	Mcsweeny Elementary	Public	Hemet	Riverside	NA	128	98	98	NA	1	NA
California	2018-19	Meadow Green Elementary	Public	Whittier	Los Angeles	NA	87	98	98	NA	2	NA
California	2018-19	Meadow Heights Elementary	Public	San Mateo	San Mateo	NA	68	98	98	NA	2	NA
California	2018-19	Meadow View Elementary	Public	Santa Rosa	Sonoma	NA	52	98	98	NA	2	NA
California	2018-19	Meadowlark Elementary	Public	Acton	Los Angeles	NA	75	98	98	NA	2	NA
California	2018-19	Meadows Elementary	Public	Valencia	Los Angeles	NA	131	98	97	NA	NA	NA
California	2018-19	Melbourne Ella P. Elementary	Public	Lakewood	Los Angeles	NA	88	98	98	NA	2	NA
California	2018-19	Melinda Heights Elementary	Public	Rancho Santa Margarita	Orange	NA	145	98	98	NA	1	NA
California	2018-19	Melrose Avenue Elementary	Public	Los Angeles	Los Angeles	NA	70	98	98	NA	2	NA
California	2018-19	Melrose Leadership Academy	Public	Oakland	Alameda	NA	97	98	95	NA	NA	NA
California	2018-19	Melville S. Jacobson Elementary	Public	Tracy	San Joaquin	NA	122	98	98	NA	NA	NA
California	2018-19	Mentone Elementary	Public	Mentone	San Bernardino	NA	99	98	97	NA	NA	NA
California	2018-19	Merlinda Elementary	Public	West Covina	Los Angeles	NA	92	98	98	NA	2	NA
California	2018-19	Merritt Trace Elementary	Public	San Jose	Santa Clara	NA	170	98	95	NA	NA	NA
California	2018-19	Merryhill	Private	Milpitas	Santa Clara	NA	69	98	98	NA	2	NA
California	2018-19	Merton E. Hill Elementary	Public	Garden Grove	Orange	NA	52	98	94	NA	NA	NA
California	2018-19	Merwin Elementary	Public	Covina	Los Angeles	NA	94	98	98	NA	2	NA
California	2018-19	Mesa Elementary	Public	Somis	Ventura	NA	81	98	98	NA	2	NA
California	2018-19	Mesa Grande Elementary	Public	Hesperia	San Bernardino	NA	97	98	92	NA	NA	NA
California	2018-19	Mesa Robles	Public	Hacienda Heights	Los Angeles	NA	71	98	98	NA	2	NA
California	2018-19	Mesquite Trails Elementary	Public	Hesperia	San Bernardino	NA	124	98	95	NA	1	NA
California	2018-19	Michael Darcy Elementary	Public	Fontana	San Bernardino	NA	73	98	97	NA	NA	NA
California	2018-19	Michael G. Wickman Elementary	Public	Chino Hills	San Bernardino	NA	98	98	98	NA	2	NA
California	2018-19	Michelle Obama Elementary	Public	Panorama City	Los Angeles	NA	129	98	95	NA	NA	NA
California	2018-19	Miguel Hidalgo Elementary	Public	Fresno	Fresno	NA	106	98	96	NA	NA	NA
California	2018-19	Mill Elementary	Public	Whittier	Los Angeles	NA	53	98	98	NA	2	NA
California	2018-19	Millard Mccollam Elementary	Public	San Jose	Santa Clara	NA	134	98	96	NA	NA	NA
California	2018-19	Millbrook Elementary	Public	San Jose	Santa Clara	NA	68	98	98	NA	2	NA
California	2018-19	Miller Elementary	Public	Escondido	San Diego	NA	82	98	98	NA	2	NA
California	2018-19	Millikin Elementary	Public	Santa Clara	Santa Clara	NA	96	98	98	NA	2	NA
California	2018-19	Mira Vista Elementary	Public	Richmond	Contra Costa	NA	65	98	94	NA	NA	NA
California	2018-19	Miramar Ranch Elementary	Public	San Diego	San Diego	NA	127	98	97	NA	2	NA
California	2018-19	Miramonte Elementary	Public	Clovis	Fresno	NA	86	98	95	NA	NA	NA
California	2018-19	Miramonte Elementary	Public	El Monte	Los Angeles	NA	85	98	96	NA	NA	NA
California	2018-19	Mission Bell Elementary	Public	Jurupa Valley	Riverside	NA	66	98	95	NA	NA	NA
California	2018-19	Mission Elementary	Public	Ontario	San Bernardino	NA	114	98	96	NA	1	NA
California	2018-19	Mission Elementary	Public	Oceanside	San Diego	NA	99	98	97	NA	NA	NA
California	2018-19	Mission Estancia Elementary	Public	Carlsbad	San Diego	NA	56	98	96	NA	NA	NA
California	2018-19	Mission Meadows Elementary	Public	Oceanside	San Diego	NA	91	98	98	NA	2	NA
California	2018-19	Mission Park Elementary	Public	Salinas	Monterey	NA	87	98	98	NA	2	NA
California	2018-19	Mission Preparatory	Public	San Francisco	San Francisco	NA	67	98	98	NA	2	NA
California	2018-19	Mission San Jose Elementary	Public	Fremont	Alameda	NA	61	98	98	NA	2	NA
California	2018-19	Mistletoe Elementary	Public	Redding	Shasta	NA	72	98	98	NA	2	NA
California	2018-19	Mitchell Elementary	Public	Atwater	Merced	NA	72	98	97	NA	NA	NA
California	2018-19	Miwok Valley Elementary Charter	Public	Petaluma	Sonoma	NA	58	98	98	NA	2	NA
California	2018-19	Monroe Elementary	Public	Riverside	Riverside	NA	104	98	98	NA	NA	NA
California	2018-19	Monroe Elementary	Public	San Leandro	Alameda	NA	92	98	98	NA	2	NA
California	2018-19	Monroe Elementary	Public	Santa Ana	Orange	NA	55	98	96	NA	NA	NA
California	2018-19	Monroe Elementary	Public	Stockton	San Joaquin	NA	59	98	98	NA	2	NA
California	2018-19	Monsonsultana Elementary	Public	Dinuba	Tulare	NA	58	98	98	NA	2	NA
California	2018-19	Montague Elementary	Public	Santa Clara	Santa Clara	NA	128	98	95	NA	NA	NA
California	2018-19	Montair Elementary	Public	Danville	Contra Costa	NA	91	98	98	NA	2	NA
California	2018-19	Montalvin Manor Elementary	Public	San Pablo	Contra Costa	NA	64	98	98	NA	2	NA
California	2018-19	Montalvo Elementary	Public	Ventura	Ventura	NA	68	98	98	NA	2	NA
California	2018-19	Montclaire Elementary	Public	Los Altos	Santa Clara	NA	65	98	98	NA	2	NA
California	2018-19	Monte Verde Elementary	Public	San Bruno	San Mateo	NA	98	98	98	NA	2	NA
California	2018-19	Monte Vista	Public	Monterey	Monterey	NA	87	98	98	NA	2	NA
California	2018-19	Monte Vista Elementary	Public	La Crescenta	Los Angeles	NA	104	98	98	NA	NA	NA
California	2018-19	Monte Vista Elementary	Public	El Monte	Los Angeles	NA	82	98	98	NA	2	NA
California	2018-19	Monte Vista Elementary	Public	Santa Ana	Orange	NA	99	98	98	NA	2	NA
California	2018-19	Monte Vista Elementary	Public	Montclair	San Bernardino	NA	92	98	98	NA	2	NA
California	2018-19	Monte Vista Elementary	Public	Vista	San Diego	NA	94	98	98	NA	2	NA
California	2018-19	Monte Vista Elementary	Public	Santa Barbara	Santa Barbara	NA	51	98	98	NA	2	NA
California	2018-19	Monte Vista Elementary	Public	Rohnert Park	Sonoma	NA	93	98	98	NA	2	NA
California	2018-19	Monte Vista Elementary	Public	Porterville	Tulare	NA	63	98	98	NA	2	NA
California	2018-19	Montebello Gardens Elementary	Public	Pico Rivera	Los Angeles	NA	57	98	98	NA	2	NA
California	2018-19	Montebello Park Elementary	Public	Los Angeles	Los Angeles	NA	89	98	98	NA	2	NA
California	2018-19	Montera Elementary	Public	Montclair	San Bernardino	NA	75	98	98	NA	2	NA
California	2018-19	Monterey Elementary	Public	San Bernardino	San Bernardino	NA	58	98	98	NA	2	NA
California	2018-19	Monterey Heights Elementary	Public	Lemon Grove	San Diego	NA	74	98	98	NA	2	NA
California	2018-19	Monterey Highlands Elementary	Public	Monterey Park	Los Angeles	NA	98	98	98	NA	2	NA
California	2018-19	Monterey Hills Elementary	Public	South Pasadena	Los Angeles	NA	132	98	91	NA	5	NA
California	2018-19	Monterey Vista Elementary	Public	Monterey Park	Los Angeles	NA	73	98	97	NA	NA	NA
California	2018-19	Montessori Elementary School Of Palm Springs	Private	Palm Springs	Riverside	NA	90	98	98	NA	2	NA
California	2018-19	Montessori In Redlands	Private	Redlands	San Bernardino	NA	58	98	98	NA	2	NA
California	2018-19	Montgomery John J. Elementary	Public	Chula Vista	San Diego	NA	59	98	97	NA	NA	NA
California	2018-19	Morello Park Elementary	Public	Martinez	Contra Costa	NA	91	98	98	NA	2	NA
California	2018-19	Moreno Elementary	Public	Montclair	San Bernardino	NA	76	98	98	NA	2	NA
California	2018-19	Morey Avenue Early Childhood Development	Public	Sacramento	Sacramento	NA	76	98	98	NA	2	NA
California	2018-19	Morning Creek Elementary	Public	San Diego	San Diego	NA	103	98	98	NA	NA	NA
California	2018-19	Morningside Elementary	Public	Garden Grove	Orange	NA	77	98	98	NA	2	NA
California	2018-19	Morris E. Dailey Charter Elementary	Public	Fresno	Fresno	NA	80	98	96	NA	NA	NA
California	2018-19	Morris K. Hamasaki Elementary	Public	Los Angeles	Los Angeles	NA	88	98	98	NA	2	NA
California	2018-19	Moscone George R. Elementary	Public	San Francisco	San Francisco	NA	52	98	98	NA	2	NA
California	2018-19	Mossdale Elementary	Public	Lathrop	San Joaquin	NA	87	98	98	NA	2	NA
California	2018-19	Mother Of Sorrows	Private	Los Angeles	Los Angeles	NA	62	98	98	NA	2	NA
California	2018-19	Mound Elementary	Public	Ventura	Ventura	NA	99	98	98	NA	2	NA
California	2018-19	Mountain Avenue Elementary	Public	La Crescenta	Los Angeles	NA	90	98	97	NA	1	NA
California	2018-19	Mountain View Elementary	Public	Concord	Contra Costa	NA	51	98	96	NA	NA	NA
California	2018-19	Mountain View Elementary	Public	Fresno	Fresno	NA	85	98	98	NA	2	NA
California	2018-19	Mountain View Elementary	Public	Azusa	Los Angeles	NA	85	98	98	NA	2	NA
California	2018-19	Mountain View Elementary	Public	Visalia	Tulare	NA	93	98	98	NA	2	NA
California	2018-19	Mountain View Elementary	Public	Simi Valley	Ventura	NA	71	98	96	NA	NA	NA
California	2018-19	Mountain View Montessori Charter	Public	Victorville	San Bernardino	NA	55	98	98	NA	2	NA
California	2018-19	Mountain Vista	Public	Fillmore	Ventura	NA	98	98	98	NA	2	NA
California	2018-19	Mt. Shasta Elementary	Public	Mount Shasta	Siskiyou	NA	64	98	94	NA	2	NA
California	2018-19	Mt. Vernon Elementary	Public	San Bernardino	San Bernardino	NA	92	98	98	NA	2	NA
California	2018-19	Mt. Vernon Elementary	Public	Lemon Grove	San Diego	NA	67	98	98	NA	2	NA
California	2018-19	Muir Elementary	Public	Fresno	Fresno	NA	103	98	97	NA	NA	NA
California	2018-19	Muir John Elementary	Public	Antioch	Contra Costa	NA	85	98	98	NA	2	NA
California	2018-19	Murchison Street Elementary	Public	Los Angeles	Los Angeles	NA	51	98	98	NA	2	NA
California	2018-19	Murdock Elementary	Public	La Mesa	San Diego	NA	80	98	98	NA	2	NA
California	2018-19	Murdockportal Elementary	Public	San Jose	Santa Clara	NA	95	98	98	NA	2	NA
California	2018-19	Murphy Elementary	Public	El Sobrante	Contra Costa	NA	51	98	96	NA	NA	NA
California	2018-19	Murphy Ranch Elementary	Public	Whittier	Los Angeles	NA	88	98	97	NA	NA	NA
California	2018-19	Murray Manor Elementary	Public	La Mesa	San Diego	NA	101	98	96	NA	1	NA
California	2018-19	Murrieta Elementary	Public	Murrieta	Riverside	NA	117	98	97	NA	3	NA
California	2018-19	Muscoy Elementary	Public	San Bernardino	San Bernardino	NA	80	98	98	NA	2	NA
California	2018-19	Myers Elementary	Public	Rialto	San Bernardino	NA	61	98	98	NA	2	NA
California	2018-19	Myra A. Noble Elementary	Public	Bakersfield	Kern	NA	175	98	95	NA	NA	NA
California	2018-19	Myra Linn Elementary	Public	Riverside	Riverside	NA	73	98	97	NA	NA	NA
California	2018-19	N.E.W. Academy Canoga Park	Public	Canoga Park	Los Angeles	NA	83	98	98	NA	2	NA
California	2018-19	N.E.W. Academy Of Science And Arts	Public	Los Angeles	Los Angeles	NA	72	98	98	NA	2	NA
California	2018-19	Napa Junction Elementary	Public	American Canyon	Napa	NA	80	98	98	NA	2	NA
California	2018-19	Napa Street Elementary	Public	Northridge	Los Angeles	NA	75	98	98	NA	2	NA
California	2018-19	Natividad Elementary	Public	Salinas	Monterey	NA	90	98	98	NA	2	NA
California	2018-19	Neil A. Armstrong Elementary	Public	San Ramon	Contra Costa	NA	73	98	98	NA	2	NA
California	2018-19	Neil Hafley Elementary	Public	Manteca	San Joaquin	NA	72	98	98	NA	2	NA
California	2018-19	Nelson Elementary	Public	Pinedale	Fresno	NA	81	98	95	NA	NA	NA
California	2018-19	Nelson Elementary	Public	La Puente	Los Angeles	NA	57	98	98	NA	2	NA
California	2018-19	Nelson S. Dilworth Elementary	Public	San Jose	Santa Clara	NA	53	98	98	NA	2	NA
California	2018-19	New Haven Elementary	Public	Manteca	San Joaquin	NA	55	98	98	NA	2	NA
California	2018-19	New River Elementary	Public	Norwalk	Los Angeles	NA	50	98	98	NA	2	NA
California	2018-19	Newcastle Elementary	Public	Reseda	Los Angeles	NA	70	98	98	NA	2	NA
California	2018-19	Newcomb Academy	Public	Long Beach	Los Angeles	NA	62	98	98	NA	2	NA
California	2018-19	Newhope Elementary	Public	Santa Ana	Orange	NA	61	98	97	NA	NA	NA
California	2018-19	Newman Elementary	Public	Chino	San Bernardino	NA	86	98	98	NA	2	NA
California	2018-19	Nextgeneration Steam Academy	Public	Lathrop	San Joaquin	NA	80	98	98	NA	2	NA
California	2018-19	Nicholas Elementary	Public	Sacramento	Sacramento	NA	88	98	98	NA	2	NA
California	2018-19	Nichols Elementary	Public	Oceanside	San Diego	NA	78	98	98	NA	2	NA
California	2018-19	Nightingale Charter	Public	Stockton	San Joaquin	NA	58	98	98	NA	2	NA
California	2018-19	Nile Garden Elementary	Public	Manteca	San Joaquin	NA	75	98	98	NA	2	NA
California	2018-19	Niles Elementary	Public	Fremont	Alameda	NA	94	98	98	NA	2	NA
California	2018-19	Ninth Street Elementary	Public	Los Angeles	Los Angeles	NA	52	98	98	NA	2	NA
California	2018-19	Noble Avenue Elementary	Public	North Hills	Los Angeles	NA	180	98	97	NA	NA	NA
California	2018-19	Noble Elementary	Public	San Jose	Santa Clara	NA	71	98	98	NA	2	NA
California	2018-19	Noddin Elementary	Public	San Jose	Santa Clara	NA	89	98	98	NA	2	NA
California	2018-19	Nohl Canyon Elementary	Public	Anaheim	Orange	NA	59	98	98	NA	2	NA
California	2018-19	Nokomis Elementary	Public	Ukiah	Mendocino	NA	73	98	95	NA	NA	NA
California	2018-19	Noralto Elementary	Public	Sacramento	Sacramento	NA	185	98	98	NA	NA	NA
California	2018-19	Nordstrom Elementary	Public	Morgan Hill	Santa Clara	NA	124	98	95	NA	1	NA
California	2018-19	Norma Coombs Elementary	Public	Pasadena	Los Angeles	NA	67	98	97	NA	1	NA
California	2018-19	Normal Heights Elementary	Public	San Diego	San Diego	NA	60	98	98	NA	2	NA
California	2018-19	North Country Elementary	Public	Antelope	Sacramento	NA	105	98	95	NA	NA	NA
California	2018-19	North Davis Elementary	Public	Davis	Yolo	NA	91	98	97	NA	1	NA
California	2018-19	North Park Elementary	Public	Valencia	Los Angeles	NA	91	98	97	NA	1	NA
California	2018-19	North Park Elementary	Public	San Bernardino	San Bernardino	NA	93	98	97	NA	NA	NA
California	2018-19	North Ranchito Elementary	Public	Pico Rivera	Los Angeles	NA	63	98	98	NA	2	NA
California	2018-19	North Tamarind Elementary	Public	Fontana	San Bernardino	NA	55	98	98	NA	2	NA
California	2018-19	North Terrace Elementary	Public	Oceanside	San Diego	NA	126	98	98	NA	NA	NA
California	2018-19	North Verdemont Elementary	Public	San Bernardino	San Bernardino	NA	97	98	98	NA	2	NA
California	2018-19	Northam Elementary	Public	La Puente	Los Angeles	NA	61	98	98	NA	2	NA
California	2018-19	Northlake Hills Elementary	Public	Castaic	Los Angeles	NA	104	98	93	NA	2	NA
California	2018-19	Northwood Elementary	Public	Irvine	Orange	NA	71	98	98	NA	2	NA
California	2018-19	Northwood Elementary	Public	San Jose	Santa Clara	NA	97	98	98	NA	2	NA
California	2018-19	Northwood Montessori School Of Irvine	Private	Irvine	Orange	NA	51	98	98	NA	2	NA
California	2018-19	Norwood Creek Elementary	Public	San Jose	Santa Clara	NA	73	98	98	NA	2	NA
California	2018-19	Notre Dame	Private	Vacaville	Solano	NA	70	98	98	NA	2	NA
California	2018-19	Nueva Vista Language Academy	Public	Delano	Kern	NA	92	98	97	NA	NA	NA
California	2018-19	Nye Elementary	Public	San Diego	San Diego	NA	63	98	97	NA	2	NA
California	2018-19	Nystrom Elementary	Public	Richmond	Contra Costa	NA	71	98	97	NA	NA	NA
California	2018-19	O. N. Hirsch Elementary	Public	Fremont	Alameda	NA	51	98	98	NA	2	NA
California	2018-19	Oak Avenue Elementary	Public	Greenfield	Monterey	NA	69	98	98	NA	2	NA
California	2018-19	Oak Grove Elementary	Public	Aliso Viejo	Orange	NA	96	98	98	NA	2	NA
California	2018-19	Oak Grove Elementary	Public	Porterville	Tulare	NA	72	98	98	NA	2	NA
California	2018-19	Oak Grove Elementary	Public	Visalia	Tulare	NA	98	98	98	NA	2	NA
California	2018-19	Oak Manor Elementary	Public	Ukiah	Mendocino	NA	88	98	93	NA	NA	NA
California	2018-19	Oak Mesa Elementary	Public	La Verne	Los Angeles	NA	94	98	98	NA	2	NA
California	2018-19	Oak Park Elementary	Public	Fontana	San Bernardino	NA	74	98	97	NA	NA	NA
California	2018-19	Oak Ridge Elementary	Public	Sacramento	Sacramento	NA	72	98	96	NA	NA	NA
California	2018-19	Oak Ridge Elementary	Public	Chino Hills	San Bernardino	NA	84	98	98	NA	2	NA
California	2018-19	Oak Valley Elementary	Public	Buellton	Santa Barbara	NA	88	98	98	NA	2	NA
California	2018-19	Oak Valley Elementary	Public	Tulare	Tulare	NA	65	98	98	NA	2	NA
California	2018-19	Oakbrook Elementary	Public	Fairfield	Solano	NA	80	98	98	NA	NA	NA
California	2018-19	Oakdale Elementary	Public	North Highlands	Sacramento	NA	88	98	97	NA	NA	NA
California	2018-19	Oakdale Heights Elementary	Public	Oroville	Butte	NA	60	98	95	NA	NA	NA
California	2018-19	Oakley Elementary	Public	Oakley	Contra Costa	NA	82	98	98	NA	2	NA
California	2018-19	Oakview Community Elementary	Public	Orangevale	Sacramento	NA	76	98	98	NA	2	NA
California	2018-19	Oakwood Elementary	Public	Stockton	San Joaquin	NA	69	98	98	NA	2	NA
California	2018-19	Oasis Elementary	Public	Thermal	Riverside	NA	97	98	98	NA	2	NA
California	2018-19	Oasis Elementary	Public	Twentynine Palms	San Bernardino	NA	88	98	97	NA	1	NA
California	2018-19	Ocean Air	Public	San Diego	San Diego	NA	54	98	98	NA	2	NA
California	2018-19	Ocean View Elementary	Public	Albany	Alameda	NA	94	98	98	NA	2	NA
California	2018-19	Ocean View Elementary	Public	Whittier	Los Angeles	NA	94	98	97	NA	NA	NA
California	2018-19	Ocean View Elementary	Public	Arroyo Grande	San Luis Obispo	NA	63	98	97	NA	NA	NA
California	2018-19	Oceano Elementary	Public	Oceano	San Luis Obispo	NA	68	98	98	NA	2	NA
California	2018-19	Ocs - South	Public	Pasadena	Los Angeles	NA	64	98	95	NA	NA	NA
California	2018-19	Odyssey Charter	Public	Altadena	Los Angeles	NA	52	98	92	NA	NA	NA
California	2018-19	Oehl Elementary	Public	Highland	San Bernardino	NA	67	98	96	NA	NA	NA
California	2018-19	Ohlone Elementary	Public	Hercules	Contra Costa	NA	75	98	98	NA	2	NA
California	2018-19	Ohlone Elementary	Public	Palo Alto	Santa Clara	NA	96	98	98	NA	2	NA
California	2018-19	Ohlone Elementary	Public	Watsonville	Santa Cruz	NA	71	98	98	NA	2	NA
California	2018-19	Olita Elementary	Public	La Habra	Los Angeles	NA	67	98	98	NA	2	NA
California	2018-19	Olive Elementary	Public	Novato	Marin	NA	50	98	98	NA	2	NA
California	2018-19	Olive Street Elementary	Public	Porterville	Tulare	NA	87	98	98	NA	2	NA
California	2018-19	Olivelands Elementary	Public	Santa Paula	Ventura	NA	55	98	98	NA	2	NA
California	2018-19	Olivewood	Public	National City	San Diego	NA	87	98	98	NA	2	NA
California	2018-19	Olympic View Elementary	Public	Chula Vista	San Diego	NA	78	98	98	NA	2	NA
California	2018-19	One Hundred Fiftysixth Street Elementary	Public	Gardena	Los Angeles	NA	57	98	96	NA	2	NA
California	2018-19	One Hundred Ninth Street Elementary	Public	Los Angeles	Los Angeles	NA	80	98	98	NA	2	NA
California	2018-19	One Hundred Sixteenth Street Elementary	Public	Los Angeles	Los Angeles	NA	110	98	96	NA	NA	NA
California	2018-19	One Hundred Twelfth Street Elementary	Public	Los Angeles	Los Angeles	NA	89	98	98	NA	2	NA
California	2018-19	Ontario Christian Elementary	Private	Ontario	San Bernardino	NA	90	98	97	NA	NA	NA
California	2018-19	Opal Robinson Elementary	Public	Manhattan Beach	Los Angeles	NA	61	98	98	NA	2	NA
California	2018-19	Orange County Educational Arts Academy	Public	Santa Ana	Orange	NA	115	98	98	NA	1	NA
California	2018-19	Orange Elementary	Public	Corona	Riverside	NA	117	98	98	NA	NA	NA
California	2018-19	Orange Grove Elementary	Public	Whittier	Los Angeles	NA	98	98	98	NA	2	NA
California	2018-19	Orangethorpe Elementary	Public	Fullerton	Orange	NA	75	98	98	NA	2	NA
California	2018-19	Orchard Elementary	Public	Vacaville	Solano	NA	58	98	98	NA	2	NA
California	2018-19	Orchard Hills	Public	Irvine	Orange	NA	51	98	98	NA	2	NA
California	2018-19	Orchard Park	Public	Oakley	Contra Costa	NA	60	98	97	NA	NA	NA
California	2018-19	Ormondale Elementary	Public	Portola Valley	San Mateo	NA	77	98	98	NA	2	NA
California	2018-19	Osborn Twoway Immersion Academy	Public	Turlock	Stanislaus	NA	141	98	96	NA	2	NA
California	2018-19	Osceola Street Elementary	Public	Sylmar	Los Angeles	NA	90	98	98	NA	2	NA
California	2018-19	Otay Elementary	Public	Chula Vista	San Diego	NA	82	98	98	NA	2	NA
California	2018-19	Ottomon Way Elementary	Public	Orangevale	Sacramento	NA	56	98	96	NA	2	NA
California	2018-19	Our Lady Of Grace	Private	West Sacramento	Yolo	NA	59	98	98	NA	2	NA
California	2018-19	Our Lady Of Perpetual Help	Private	Clovis	Fresno	NA	60	98	98	NA	2	NA
California	2018-19	Our Lady Of Refuge	Private	Long Beach	Los Angeles	NA	50	98	98	NA	2	NA
California	2018-19	Our Lady Of The Assumption	Private	Claremont	Los Angeles	NA	54	98	98	NA	2	NA
California	2018-19	Overland Avenue Elementary	Public	Los Angeles	Los Angeles	NA	110	98	98	NA	1	NA
California	2018-19	Oxford Preparatory Academy Saddleback Valley	Public	Lake Forest	Orange	NA	59	98	98	NA	2	NA
California	2018-19	Oxnard Street Elementary	Public	North Hollywood	Los Angeles	NA	83	98	96	NA	NA	NA
California	2018-19	P. A. Walsh Steam Academy	Public	Morgan Hill	Santa Clara	NA	85	98	96	NA	NA	NA
California	2018-19	P. W. Engvall Elementary	Public	Lemoore	Kings	NA	92	98	95	NA	NA	NA
California	2018-19	Pacific Avenue Academy Of Music	Public	Jurupa Valley	Riverside	NA	56	98	98	NA	2	NA
California	2018-19	Pacific Beach Elementary	Public	San Diego	San Diego	NA	90	98	97	NA	1	NA
California	2018-19	Pacific Boulevard	Public	Huntington Park	Los Angeles	NA	83	98	98	NA	2	NA
California	2018-19	Pacific Union Elementary	Public	Fresno	Fresno	NA	57	98	98	NA	2	NA
California	2018-19	Pacific Union Elementary	Public	Arcata	Humboldt	NA	83	98	96	NA	4	NA
California	2018-19	Paddison Elementary	Public	Norwalk	Los Angeles	NA	79	98	98	NA	2	NA
California	2018-19	Palm Avenue Elementary	Public	Wasco	Kern	NA	95	98	98	NA	2	NA
California	2018-19	Palm Avenue Elementary	Public	San Bernardino	San Bernardino	NA	71	98	98	NA	2	NA
California	2018-19	Palm Crest Elementary	Public	La Canada	Los Angeles	NA	85	98	98	NA	2	NA
California	2018-19	Palm Elementary	Public	Hacienda Heights	Los Angeles	NA	61	98	98	NA	2	NA
California	2018-19	Palm View Elementary	Public	Coachella	Riverside	NA	68	98	94	NA	NA	NA
California	2018-19	Palma Ceia Elementary	Public	Hayward	Alameda	NA	66	98	98	NA	2	NA
California	2018-19	Palmdale Learning Plaza	Public	Palmdale	Los Angeles	NA	95	98	98	NA	2	NA
California	2018-19	Palmer Way	Public	National City	San Diego	NA	85	98	98	NA	2	NA
California	2018-19	Palmquist Elementary	Public	Oceanside	San Diego	NA	124	98	98	NA	2	NA
California	2018-19	Palms Elementary	Public	Lakewood	Los Angeles	NA	94	98	98	NA	2	NA
California	2018-19	Palms Elementary	Public	Perris	Riverside	NA	99	98	98	NA	2	NA
California	2018-19	Palo Verde Elementary	Public	Palo Alto	Santa Clara	NA	57	98	96	NA	NA	NA
California	2018-19	Palo Verde Elementary	Public	Tulare	Tulare	NA	91	98	98	NA	2	NA
California	2018-19	Paloma Elementary	Public	San Marcos	San Diego	NA	168	98	98	NA	1	NA
California	2018-19	Panorama City Elementary	Public	Panorama City	Los Angeles	NA	84	98	98	NA	2	NA
